,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
705,0.494,0.907,-4.577,0.0383,0.000159,0.0,0.189,0.732,143.95,62TEwcGKOz4XtIsMorhCzh,205333
706,0.474,0.879,-4.548,0.0528,5.73e-05,0.0,0.0987,0.587,165.014,3ey4YvqYyU7a44LCPUgLzx,154680
707,0.579,0.925,-5.026,0.0509,3.75e-05,0.0,0.174,0.66,117.984,1RxLSgcsZimzKnpCLzdVsi,188320
708,0.447,0.913,-4.981,0.0685,6.76e-05,1.22e-05,0.0654,0.724,168.032,6FtZtz3YHuonWFjtEAGV3W,194907
709,0.423,0.95,-5.286,0.115,0.000587,0.0,0.118,0.632,166.832,05MbRnWStSjjc4IcV9Eyof,230627
710,0.525,0.976,-5.506,0.235,0.000886,0.0,0.0467,0.376,140.812,7eYOYbLpv8FKdwaSdBZvr8,212040
711,0.544,0.883,-7.227,0.0595,0.000203,0.0,0.0865,0.432,132.01,0zFy1DfdCPf7jXkuipvFCR,217573
712,0.438,0.944,-5.514,0.0695,0.000202,4.94e-05,0.0852,0.49,161.926,5PxKv6la407pGQWyU5d60O,210373
713,0.582,0.829,-5.688,0.0465,0.000517,0.0,0.266,0.867,130.969,0KqyBk4aVT88TEqBIC8mAP,197800
714,0.364,0.948,-6.241,0.101,0.000264,1.39e-05,0.22,0.607,165.948,0r7czQUpbSbbEBr2Yezjte,190467
715,0.632,0.782,-4.547,0.0293,0.000244,0.000389,0.0769,0.918,130.362,4uMn4Wo4D7opYDBDAVzXha,187840
716,0.386,0.863,-6.799,0.0399,0.000571,1.5e-05,0.117,0.378,163.815,6F5Vs8PuNE2OR1xyxl8PxK,319520
717,0.501,0.937,-6.071,0.103,0.000763,0.0,0.289,0.546,148.92,5OEktqjNd8Cu0eUcogWJUm,189973
718,0.578,0.896,-6.116,0.0782,0.000934,0.0,0.0533,0.687,121.014,5gQotAveZ5anC4uz4UFAPJ,200587
719,0.517,0.961,-5.213,0.0436,0.000674,3.77e-06,0.326,0.539,99.547,17yEueJZhkmMlfWof9Yskf,214173
720,0.49,0.923,-3.531,0.0508,2.48e-05,4.33e-05,0.212,0.555,159.042,0L9PkyZqBYkT7cIfWnfRGL,198293
721,0.379,0.674,-5.803,0.0358,0.00191,0.0,0.258,0.356,165.475,3E9byN5yXXYcUKfhr3p2tN,203000
722,0.584,0.914,-3.032,0.0717,0.000489,0.0,0.114,0.531,133.582,41WBrTQ955YCf9V1qhc733,202973
723,0.458,0.697,-4.915,0.0266,4.89e-05,0.0,0.181,0.491,90.428,0hHlnO7HWc5MIpZn7y62BM,244467
724,0.463,0.89,-5.073,0.0423,1.75e-05,0.000271,0.142,0.689,163.62,7ndqyGNINRCv2UsjYTy2Wr,183933
725,0.414,0.874,-6.021,0.0347,0.00274,0.0,0.318,0.633,183.631,2im3ES54rk8oe9XluMYBR1,253733
726,0.546,0.882,-4.019,0.0394,0.000784,0.0,0.186,0.64,139.966,6TclVCUxDQm9s3Bey6Ao8H,206160
727,0.542,0.917,-4.68,0.0441,0.000537,0.0,0.0536,0.776,133.189,6PuAN4MkXSIx6X9ial3GTW,181000
728,0.606,0.887,-4.404,0.0598,0.000242,0.0,0.337,0.903,119.974,5oQcOu1omDykbIPSdSQQNJ,193000
729,0.502,0.894,-4.46,0.0478,5.26e-05,8.73e-06,0.152,0.731,104.633,4p6Zf5RgxGA6bFIHpO2faG,176907
730,0.416,0.748,-4.83,0.0487,7.43e-05,0.0,0.0995,0.792,150.094,4COleG16xBCkpofKHsJU2p,230560
731,0.464,0.83,-4.772,0.0596,0.000616,5.85e-06,0.826,0.614,124.223,1jMKMHBCfkQxiVHJjeuNUO,242600
732,0.487,0.883,-4.834,0.0682,8.24e-05,0.0,0.153,0.561,142.166,5PcRsuH76M3xyRbZdV7vJK,211893
733,0.607,0.876,-4.781,0.0506,0.00144,5.22e-05,0.721,0.758,142.141,5iFRbxjvNsPoPc5beBk2RF,205600
734,0.446,0.743,-5.641,0.0304,0.000432,6.63e-06,0.101,0.565,92.08,4JZSDeg3XrYwqAuiCG7ZvG,236640
735,0.519,0.598,-5.425,0.0573,0.000273,1.37e-05,0.142,0.645,100.156,2fmtwz4VByrIdgz2WGocMN,182200
736,0.516,0.925,-4.254,0.0455,4.67e-05,0.00148,0.176,0.58,135.129,0VhSbjd3HzN3WVtf3l2eXz,241733
737,0.42,0.843,-4.826,0.0644,3.38e-05,3.91e-05,0.24,0.631,160.961,0u5Hh9DrqjN2ZeHuXUMopJ,145760
738,0.438,0.854,-5.064,0.0375,1.09e-05,0.000869,0.214,0.72,90.084,5A7KKqtfHzQqK2ajxj7ZDv,223333
739,0.592,0.726,-4.339,0.0715,0.0015,1.25e-05,0.0463,0.766,135.227,3Vsb7b4gA21FHvNR9rTaKL,217000
740,0.586,0.806,-5.568,0.0327,0.000726,0.0,0.221,0.623,139.545,6R1W4aHdMOhbC4ri8WvQ2a,235040
741,0.652,0.43,-8.609,0.0551,0.541,0.0,0.105,0.891,151.358,3Igv0l4BvivCVUIzPVgmOw,142893
742,0.444,0.912,-4.978,0.0573,5.69e-05,8.06e-06,0.0767,0.726,167.996,3EBkdfWX7ja2vcXEwV29B2,194360
743,0.599,0.926,-3.461,0.0563,0.134,0.0,0.306,0.88,91.356,3qAqXvRByFsc4neTnqySEB,188360
744,0.437,0.864,-3.623,0.0418,0.000128,0.0,0.144,0.642,144.028,4yYKkjBZQat00SUnBgt6xN,205080
745,0.434,0.951,-4.366,0.0542,0.0045,0.0,0.37,0.797,165.936,0M6MIjXYPvKJWfAcYRBRg3,241093
746,0.391,0.95,-2.897,0.137,0.0111,0.0,0.0862,0.755,172.026,3N603nV9lFZtxHdxr12EFA,249893
747,0.534,0.922,-3.491,0.119,0.0113,0.0,0.134,0.801,160.023,14PLYHozxw5773C8duwjyO,209040
748,0.57,0.926,-3.742,0.0511,0.0273,0.0,0.0892,0.814,143.908,4bjPnSjyob7YaMPtCqFsSQ,211827
749,0.557,0.899,-3.112,0.0378,0.00422,0.0,0.185,0.785,138.047,4lL1IeMciYeMouLRzCdzs3,207707
750,0.609,0.894,-3.185,0.0394,0.00219,0.0,0.0676,0.699,127.993,4mVQdajWrqNUbKix7PBbN9,227907
751,0.564,0.944,-3.023,0.0539,0.0315,0.0,0.391,0.591,114.003,78cOJezzJLH7kR8yrHdkhk,246480
752,0.355,0.637,-4.786,0.0307,0.000266,0.0,0.11,0.366,164.073,0OOVxwQyg9jgzLUxUvQjvT,251693
753,0.487,0.851,-2.706,0.0642,0.00582,0.0,0.0955,0.777,144.991,1TNpWaFE1PSFKfbB6dd22V,194520
754,0.53,0.674,-5.4,0.0401,0.000534,0.0,0.0996,0.594,140.858,2ae5PKhYzJeQogK0lAXsye,214493
755,0.557,0.94,-3.517,0.0494,0.0137,0.0,0.278,0.778,141.057,3QDusYN8tNYAj1fVsw0ymZ,224547
756,0.606,0.799,-3.663,0.0468,0.00194,1.14e-06,0.217,0.904,136.039,4k0w8TI2MiIe5CuGeQG6VQ,210333
757,0.601,0.873,-3.763,0.0305,0.00136,0.0,0.147,0.661,126.02,2Jh0Y3IIBaQgvM5sum554L,169813
758,0.566,0.854,-3.138,0.0337,0.000772,0.0,0.37,0.714,122.954,0zJWeHwXwqgkyY0FBdaXtN,231747
759,0.503,0.726,-3.636,0.0299,0.058,0.0,0.0882,0.515,90.012,47kSJqlPF5R8xPBEdCXHDi,223867
760,0.69,0.943,-3.126,0.0732,0.025,0.0,0.111,0.959,96.004,68hppNSjYmcbM9GcjXmmIb,223547
761,0.587,0.958,-4.149,0.216,0.0353,0.0,0.582,0.694,129.949,7egoZbn6spx25FAs4WJh2A,169760
762,0.628,0.767,-3.426,0.031,0.0101,0.0,0.0327,0.903,134.022,3f65ispv0GJ7LL1V8gZqGq,259680
763,0.529,0.862,-2.761,0.0749,0.116,0.0,0.238,0.551,126.962,187cgbCRTUQ3GUR9ovZNcX,252933
764,0.427,0.695,-4.011,0.0293,0.00477,0.0,0.0731,0.23,141.872,6Y2LDdVO7OfLUJU0suWs1V,233307
765,0.459,0.727,-11.777,0.0303,0.00614,0.0652,0.384,0.955,149.231,6s0NHplywwr1IjnQpUpWJk,292173
766,0.59,0.855,-9.486,0.163,0.0679,0.00377,0.174,0.793,136.648,0u6Quwu7pe0lxJJPsRe4Mf,507907
767,0.588,0.853,-9.796,0.0444,0.0736,0.0426,0.142,0.659,106.702,3q2rtRzT9IXMmLP6BZDOF1,259093
768,0.406,0.713,-5.49,0.0348,0.276,0.00354,0.112,0.577,164.444,4fUU9WKxEgJXyrZJsUA2iP,365093
769,0.273,0.821,-6.262,0.0433,0.00153,0.0157,0.18,0.739,179.882,61BywQA7q8KjpGjp3rHuRv,299200
770,0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800
771,0.249,0.834,-8.21,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,5EWPGh7jbTNO2wakv8LjUI,547107
772,0.556,0.757,-7.677,0.0826,0.676,6.73e-05,0.228,0.807,133.377,5x6vchLT7JBTZnLupOVeJe,266827
773,0.492,0.552,-12.321,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,1CQqupcyMg7176PPmIVmSj,257227
774,0.324,0.335,-15.595,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,0PsbWiVtix5FoTZ1s00mEl,367000
775,0.799,0.404,-13.597,0.0461,0.11,0.0,0.387,0.893,131.012,4hWUOIDHda9XOb1zDchftP,271267
776,0.663,0.482,-12.093,0.0479,0.186,0.0,0.0521,0.314,144.13,7C0rG4oWO7VeZcffyW1sK9,328707
777,0.535,0.65,-6.328,0.0554,0.379,0.0,0.14,0.61,117.188,7GqWnsKhMtEW0nzki5o0d8,179600
778,0.518,0.761,-7.025,0.0452,0.158,0.00765,0.0715,0.576,118.738,4OKf7CcYuw5H2HptkcKxcP,170800
779,0.497,0.693,-7.024,0.0565,0.19,0.0,0.215,0.358,111.539,6cFZ4PLC19taNlpl9pbGMf,296493
780,0.545,0.454,-6.706,0.0302,0.566,0.0,0.0541,0.393,96.784,1mnQiO568zXIrUncttTZGp,173173
781,0.693,0.497,-7.316,0.119,0.679,0.0,0.258,0.473,81.308,54flyrjcdnQdco7300avMJ,122067
782,0.268,0.459,-6.948,0.0346,0.378,0.0,0.119,0.172,64.223,7ccI9cStQbQdystvc6TvxD,179200
783,0.429,0.669,-6.446,0.0783,0.0637,0.0,0.0955,0.611,82.725,3lUx27TOwV2nAiKwnYYXxe,180813
784,0.563,0.865,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,7hQJA50XrCWABAu5v6QZ4i,209413
785,0.933,0.528,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,57JVGBtBLCfHw2muk5416J,214653
786,0.599,0.762,-6.887,0.0423,0.714,4.43e-06,0.35,0.715,76.961,35ItUJlMtjOQW3SSiTCrrw,163373
787,0.215,0.843,-5.119,0.0623,0.025,8.15e-05,0.302,0.372,92.139,2htmMitogin6NMGABye6YG,280480
788,0.646,0.795,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960
789,0.716,0.838,-4.289,0.0513,0.134,0.0,0.148,0.646,130.034,3bfqkspKABT4pPicm6wC9F,222213
790,0.72,0.744,-6.938,0.12,0.237,0.0,0.255,0.619,78.953,2Lhdl74nwwVGOE2Gv35QuK,243773
791,0.592,0.926,-3.469,0.126,0.0775,0.0,0.187,0.432,99.018,77ZdAoTHYoF6Umo76HFD4m,228533
792,0.719,0.671,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627
793,0.571,0.89,-1.6,0.0395,0.00509,0.0,0.0769,0.751,110.958,1JURww012QnWAw0zZXi6Aa,234147
794,0.545,0.802,-3.427,0.0874,0.024,0.0,0.063,0.612,156.932,39gDAHUepDPsxJDq5qPEaz,187653
795,0.546,0.832,-2.679,0.0247,0.000316,0.0,0.177,0.633,96.019,3iT4vWUWxqsn4hFTkEaJCi,202360
796,0.632,0.642,-4.677,0.0352,0.0925,4.42e-05,0.2,0.558,97.034,5GSkkWqi0n44Ebha5sAqOO,209467
797,0.82,0.867,-4.154,0.03,0.00363,5.21e-06,0.116,0.924,129.997,5EJxEtUssWJz0zcjaJM6s1,248640
798,0.499,0.866,-3.542,0.031,0.0238,0.0,0.491,0.536,97.946,6FUoVbXaF0uVxIGKiIAiSW,201360
799,0.476,0.895,-3.991,0.0405,0.000149,0.000689,0.224,0.799,160.045,3VfvqQIg1vfvSxIi3BW7Tm,179187
800,0.702,0.757,-3.435,0.0305,7.19e-05,4.72e-06,0.361,0.822,121.993,75Ig0xiLZICmJJ3094SA3I,221933
801,0.466,0.697,-4.692,0.0274,0.00107,0.0,0.134,0.527,75.001,6LToCYHhEpY68Lnk9M6HBg,220933
802,0.675,0.718,-2.841,0.0286,0.00206,0.0,0.129,0.747,124.977,1JoHgJwc8135YG9iFlvpMv,202067
803,0.48,0.977,-3.084,0.0616,3.39e-05,4.03e-05,0.0707,0.64,151.949,5FZAAPmiRTpH2Pub5Tba8O,223347
804,0.543,0.746,-4.12,0.0272,0.00145,0.0,0.321,0.395,134.023,5Ts3Lkbs7bbpf9xvT3zBL0,230347
805,0.459,0.418,-5.559,0.0255,0.0859,3.28e-06,0.0889,0.101,82.083,1BpKRlkvDwm9p3jMipq33N,241253
806,0.493,0.935,-2.251,0.0591,9.06e-05,1.05e-05,0.314,0.869,149.006,4KOfCjk1xnMphqkmbn7yYN,258293
807,0.472,0.836,-5.167,0.0483,0.00229,0.00351,0.126,0.148,126.009,7Hn0bZgca6QFz6OyKkvAi6,303587
808,0.613,0.913,-4.26,0.0545,0.0186,0.0,0.084,0.641,102.524,6M23RkYPbVR91c4iWVNkcl,200053
809,0.552,0.72,-5.341,0.0323,0.00303,0.0,0.172,0.386,98.02,4EptRLpFrAIeiCrdKXs7Ef,233533
810,0.54,0.804,-7.112,0.0425,0.078,0.171,0.115,0.347,129.088,5nWbbQ0sIEabqPxAdqmh66,234680
811,0.296,0.747,-3.684,0.0445,0.0148,0.0,0.182,0.533,186.229,0Z6gIv2YDdemVbzU8gHGYO,219547
812,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,239600
813,0.542,0.589,-6.623,0.0318,0.292,0.000522,0.177,0.137,111.665,6ZapsNk1ZpaebNXAIohP9R,303200
814,0.409,0.933,-3.3,0.0458,6.54e-05,5.17e-05,0.147,0.859,216.02,3I7IGPFe0DoNXZI9JDYa5P,231413
815,0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,1H4idkmruFoJBg1DvUv2tY,313027
816,0.647,0.729,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,7vFv0yFGMJW3qVXbAd9BK9,249627
817,0.584,0.509,-13.109,0.0287,0.267,0.00252,0.36,0.367,90.457,0HLWvLKQWpFdPhgk6ym58n,175480
818,0.485,0.723,-6.565,0.0317,0.541,1.12e-06,0.075,0.541,167.845,6wZI4mdT8JwXgkGURnBQiq,230213
819,0.774,0.428,-8.433,0.234,0.0731,0.0,0.108,0.418,87.972,4EkbsHLxJEY1n2e9bIZrF3,244866
820,0.457,0.941,-5.174,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,421On515lAdhfA5B0h6yPR,201680
821,0.525,0.694,-5.275,0.0688,0.000212,0.000516,0.0836,0.829,184.112,4gpAnhJDuD5zQPZ9QY7W33,145013
822,0.615,0.919,-4.318,0.0798,0.00218,0.000607,0.113,0.542,130.919,1cqWEQ6TRfYr3SBNh7Ni2w,202467
823,0.649,0.896,-2.704,0.056,0.000319,1.19e-05,0.102,0.924,90.009,4ImIJRZNJhNQLLdUFSYJoS,278707
824,0.563,0.86,-7.533,0.0621,0.00834,0.0106,0.39,0.517,97.867,0UrWr7Jnu1heq1o99ZwUd0,256240
825,0.668,0.906,-4.881,0.17,0.214,0.00245,0.135,0.507,135.653,2d4e45fmUnguxh6yqC7gNT,231933
826,0.722,0.687,-5.189,0.0556,0.00949,0.00413,0.0462,0.619,128.013,5PX4uS1LqlWEPL69phPVQQ,373627
827,0.554,0.899,-4.573,0.408,0.0521,0.0,0.0568,0.552,171.966,00QyLmjxaSEE8qIZQjBXBj,227893
828,0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,5Z01UMMf7V1o0MzF86s6WJ,326467
829,0.581,0.887,-3.659,0.0624,0.000504,0.00111,0.268,0.724,90.578,5eek2X5459T1HoYJk2CKXv,199893
830,0.558,0.981,-1.619,0.0847,0.00112,0.00634,0.348,0.112,140.007,5CXhE5Q9ePbPlWEeMpL3kA,298573
831,0.76,0.595,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497,6GgPsuz0HEO0nrO2T0QhDv,263773
832,0.857,0.72,-5.589,0.289,0.108,0.0,0.218,0.729,99.995,5zaIgI9HNUPIcfaeVRlxGa,203534
833,0.674,0.899,-5.115,0.193,0.011,0.0,0.327,0.604,95.999,01oPNCtTniFT3YM4K3ksTf,191600
834,0.741,0.626,-4.826,0.0886,0.02,0.0,0.0828,0.706,108.029,2ZyuwVvV6Z3XJaXIFbspeE,188493
835,0.704,0.571,-7.136,0.0969,0.0222,0.0,0.101,0.524,141.888,6JH9yWhgbm0y9iAJhCslNc,206813
836,0.447,0.603,-6.667,0.126,0.333,0.0,0.131,0.483,91.085,1A1PPYcLmYOApYRR7zQdK9,209747
837,0.545,0.836,-4.264,0.0476,0.000919,0.00883,0.13,0.595,126.079,3ZwrK4djNjJCNOZknEFtmc,175285
838,0.59,0.896,-3.409,0.0478,0.00154,0.0,0.421,0.811,131.975,4XTlrK5PxHV5pCB5bik5ST,160078
839,0.387,0.442,-7.086,0.0352,0.19,0.0,0.0788,0.382,169.481,7lWF2mVr1KKbVnaT2nSlPo,185600
840,0.464,0.714,-3.969,0.0303,0.0225,1.62e-06,0.447,0.58,77.997,1AJQgluvsl5LH2kz9b2Y37,200947
841,0.402,0.914,-5.215,0.142,0.000579,0.0,0.065,0.626,196.505,4KacUpvbA3Mfo05gttTjhN,178267
842,0.323,0.879,-3.287,0.0408,0.000523,0.000506,0.415,0.398,148.067,56It23AbJKm5QXD8sbVioN,264573
843,0.625,0.655,-5.545,0.0453,0.371,0.0,0.108,0.281,72.498,7M1Rtibln4kS5148WMk4G5,220027
844,0.563,0.774,-4.519,0.0416,0.0984,7e-06,0.0854,0.777,161.053,6XitSoMd9ppst3oBCkBLCl,235677
845,0.552,0.914,-4.112,0.0399,7.12e-05,1.68e-06,0.187,0.3,113.075,6WSJ5SmQubgYOXM66Eo9va,167067
846,0.638,0.741,-2.391,0.0481,0.00188,0.0,0.039,0.4,127.974,5nwQehjD5H3J6JMciNYhby,300000
847,0.749,0.654,-6.127,0.162,0.0657,0.0,0.0587,0.658,120.032,6Zmlv6KfW9RmuJqt3IW2T0,248704
848,0.439,0.854,-3.703,0.156,0.000656,0.0,0.365,0.485,165.863,2oA1lpVrmVPd0c6nMfxQgl,288427
849,0.765,0.657,-6.394,0.0829,0.0175,0.0,0.345,0.553,91.998,6WQyaRxqf332knjOMWUMQf,213147
850,0.684,0.802,-4.42,0.0519,0.0637,0.0,0.359,0.628,156.01,2Y2hXgjqmUtHezfhNvyifw,205592
851,0.682,0.614,-5.938,0.105,0.198,5.73e-06,0.738,0.431,171.8,7y2RoHNhrToMvCOXQpkS8C,262000
852,0.624,0.803,-4.704,0.0343,0.0154,2.17e-06,0.361,0.845,96.016,0kiXxvKRXso1ZxRY2rin5n,201847
853,0.611,0.644,-5.394,0.075,0.0539,0.0,0.0802,0.44,144.041,1c7btH9MTjdIDaYMsKeTzt,203915
854,0.774,0.428,-8.433,0.234,0.0731,0.0,0.108,0.418,87.972,4xqidULJvMqBczIYWRjuGJ,244866
855,0.68,0.878,-3.923,0.0554,0.0744,0.0,0.137,0.769,169.987,3YbtjYddK11NTDdUpC4nGp,225395
856,0.69,0.718,-5.581,0.0861,0.0568,0.0,0.144,0.725,156.051,3wUAFiguLczA83r1scrQFm,213356
857,0.71,0.638,-6.379,0.0481,0.0195,0.0,0.45,0.434,115.0,4JMqvsT2JlVmzOq6HJRAlo,207816
858,0.677,0.731,-5.773,0.0872,0.225,1.01e-06,0.192,0.7,85.003,4neYMvZ7JfRWU1sTMohQCS,236706
859,0.674,0.683,-7.085,0.117,0.0594,0.0,0.078,0.121,82.029,3yo6XxL11FvXzQ4IlwmhEz,224390
860,0.668,0.784,-4.699,0.0357,0.0159,0.00464,0.0696,0.614,125.027,5YVKBDCe2Kdh1U5UOZ1qeq,277200
861,0.402,0.922,-3.402,0.081,0.000224,0.0909,0.0986,0.461,160.008,255H0mJD3kGh8ubY7r2eex,219240
862,0.695,0.845,-4.164,0.0722,0.54,0.0,0.114,0.975,165.021,6bxHtSlqZ8YjGai4d1iYIv,221625
863,0.753,0.803,-5.345,0.203,0.145,0.00452,0.331,0.908,99.991,6EexHMZg5XISD5bzklsiBH,217260
864,0.689,0.832,-3.859,0.0355,0.0919,0.0,0.0551,0.857,97.023,2MeNSNQa0vSkGOq9bCrhmq,211920
865,0.684,0.501,-10.919,0.0665,0.521,0.0,0.106,0.791,106.709,0fFNKL9hQGYDBJNFMHUHOS,231653
866,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960
867,0.634,0.927,-3.282,0.136,0.048,0.687,0.0864,0.35,128.016,5zwBmW0IbXpIA84cVHDGhe,256641
868,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373
869,0.545,0.65,-5.853,0.0315,0.00308,7.98e-06,0.122,0.121,143.937,7sG2bWi2eDtvX9vX8yC1Gn,233773
870,0.577,0.698,-4.773,0.0451,0.0541,0.0,0.131,0.324,128.061,12MqM3S0fTvR6X4Jt1Xvn6,215625
871,0.564,0.639,-6.828,0.038,0.0127,0.0,0.133,0.0624,126.062,4v1CvZazmdpxQLEt3sCeKH,230667
872,0.607,0.87,-7.191,0.0304,0.00189,0.00333,0.348,0.169,104.997,5glABIjb1lnJ2zLl3RxQEI,209960
873,0.568,0.803,-6.192,0.0427,0.00388,5.63e-06,0.405,0.209,126.019,0UJ6g9ok6yDphPqJvY1YRo,207347
874,0.634,0.779,-6.515,0.0394,0.00206,8.61e-05,0.0769,0.422,127.974,7qiLJPzgKNFAM7WsSSOffu,204467
875,0.738,0.772,-6.838,0.0613,0.000249,0.562,0.0692,0.685,128.02,7D7tu1NS4f9jvDkb5xcUSj,262762
876,0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,45sDIKapDyxPl307QpEAwl,211253
877,0.593,0.923,-2.345,0.0956,0.377,8.73e-05,0.125,0.411,127.966,7oLfjIUmsQc9cdzGOLTCmL,191774
878,0.563,0.582,-9.205,0.0318,0.127,0.0,0.288,0.652,140.124,2BagLPRSrq9j8ASiVd23bt,156547
879,0.88,0.821,-2.545,0.118,0.0197,0.661,0.234,0.575,127.907,6r7FXNO57mlZCBY6PXcZZT,326888
880,0.778,0.8,-5.082,0.17,0.0407,0.0,0.237,0.478,146.011,6q8Pt6fy2yFVoOxyRdo1Ck,239962
881,0.285,0.371,-6.833,0.0295,0.698,0.00392,0.104,0.372,154.989,3ZjnFYlal0fXN6t61wdxhl,238076
882,0.632,0.894,-5.211,0.0317,0.00622,0.0,0.328,0.718,102.039,52y59AQ0HkwcxSnYrfnv5Q,268640
883,0.622,0.59,-7.517,0.0363,0.00606,0.000702,0.286,0.526,91.089,7BXltyNuwOX7tvOWbVWofa,273467
884,0.516,0.951,-4.696,0.0352,0.00226,2.34e-06,0.363,0.723,88.46,3zmVTzD0nanRGyPTsaC4Hw,189760
885,0.735,0.928,-6.115,0.0377,0.108,0.000418,0.0578,0.966,113.76,27MZTpb0s2AjtGO0an2u1c,237907
886,0.565,0.694,-6.761,0.0314,0.00231,0.00279,0.0913,0.557,80.456,4fzb82Avt4tYHLpmekEV8t,252427
887,0.864,0.474,-8.41,0.0367,0.0259,0.0487,0.0906,0.602,111.952,6FlAGda9qkDhTU7ctFM4uG,180787
888,0.864,0.495,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062,4wCmqSrbyCgxEXROQE6vtV,244973
889,0.453,0.789,-3.489,0.0599,0.103,8.48e-05,0.22,0.233,136.117,0Yo8GhK9HEaeIZetPARrW9,188120
890,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733
891,0.347,0.689,-14.78,0.062,0.000976,0.0,0.113,0.174,148.113,4ZefAE6wZ6BEATniPk4DWI,227080
892,0.478,0.703,-4.665,0.066,0.000964,7.55e-05,0.0798,0.483,191.957,4TZZvblv2yzLIBk2JwJ6Un,202760
893,0.749,0.925,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,15JINEqzVMv3SvJTAXAKED,263373
894,0.646,0.431,-8.517,0.0262,0.637,6.99e-06,0.113,0.292,90.034,3WKg25vrbjJlkhsgl2W4p3,220627
895,0.597,0.882,-6.958,0.0623,0.00479,0.00141,0.0881,0.452,137.977,50pJjHSDBz8DnHYAmHzqQ6,280933
896,0.513,0.906,-4.151,0.0485,0.000205,4.9e-05,0.204,0.556,147.967,4TPDqoA9k7jFtdigCgM2VT,182787
897,0.591,0.748,-5.074,0.0294,0.0029,4.12e-05,0.0735,0.584,145.019,4C0XaRymxeAq2bB0NOF1WB,202107
898,0.616,0.754,-6.158,0.0371,0.123,0.000628,0.0812,0.453,125.023,30u11GD2UfFJ0u42lrlNbr,252493
899,0.418,0.876,-5.561,0.0461,6.99e-05,0.0238,0.183,0.456,155.072,12p1qNp68XkzfoezXpGS6z,189573
900,0.637,0.556,-7.625,0.0352,0.262,0.000444,0.105,0.176,120.021,1vZSnCXJtFGaCOfCWyXn0z,246653
901,0.436,0.733,-5.696,0.0326,0.00358,0.00149,0.0874,0.544,150.065,28OYfRmzSABlULqjWhD0iu,264040
902,0.726,0.839,-5.074,0.0285,0.041,2.65e-06,0.236,0.798,121.972,207DdcEb6V2y3Si8SLNdb8,214187
903,0.593,0.791,-5.329,0.0405,0.0178,0.000286,0.0664,0.359,130.057,1G8uuQk7vckL6ApSAeZ2Qa,255533
904,0.629,0.184,-12.535,0.0288,0.513,0.00343,0.112,0.0962,80.059,4uiOYRpLykOySEncmWhcbK,208253
905,0.571,0.911,-4.156,0.0382,0.133,0.000127,0.102,0.345,124.039,7k7bW4fnNn6LO15vDg1ini,227467
906,0.566,0.8,-5.694,0.0587,0.0125,0.000578,0.0877,0.308,124.995,0vEBR5ozlawR8VCpWwzywL,247853
907,0.753,0.725,-5.898,0.0299,0.253,0.00756,0.115,0.35,128.012,3ID8CH6UCMCIhcGg4Yfy4d,385560
908,0.629,0.184,-12.535,0.0288,0.513,0.00343,0.112,0.0962,80.059,1D5ZvPtj09MckFOp2NcadQ,208253
909,0.597,0.83,-5.741,0.0306,0.0338,2.16e-06,0.131,0.608,135.074,5GyKdIO5zIbB0w0kp7ms1p,199773
910,0.689,0.551,-7.704,0.0404,0.224,0.0,0.112,0.562,127.996,7pLB3uiK0SubjRdy8akTP3,236293
911,0.466,0.195,-9.832,0.0329,0.609,0.0,0.119,0.236,117.595,0rYu77VOY4piM7Hs88K5Kh,259787
912,0.666,0.761,-6.324,0.0846,0.131,0.0,0.245,0.78,145.114,2V8KMGeMYbQMKOZebGn2uh,178707
